"Step","00_sapg_6_6789_24576envs_mixed_expl_learn_param_lf_1p_21_01_09h22m21s - successes/time","00_sapg_6_6789_24576envs_mixed_expl_learn_param_lf_1p_21_01_09h22m21s - successes/time__MIN","00_sapg_6_6789_24576envs_mixed_expl_learn_param_lf_1p_21_01_09h22m21s - successes/time__MAX","00_sapg_6_98765_24576envs_mixed_expl_learn_param_lf_1p_21_01_09h20m51s - successes/time","00_sapg_6_98765_24576envs_mixed_expl_learn_param_lf_1p_21_01_09h20m51s - successes/time__MIN","00_sapg_6_98765_24576envs_mixed_expl_learn_param_lf_1p_21_01_09h20m51s - successes/time__MAX","00_sapg_6_2023_24576envs_mixed_expl_learn_param_lf_1p_21_01_09h20m00s - successes/time","00_sapg_6_2023_24576envs_mixed_expl_learn_param_lf_1p_21_01_09h20m00s - successes/time__MIN","00_sapg_6_2023_24576envs_mixed_expl_learn_param_lf_1p_21_01_09h20m00s - successes/time__MAX","00_comparison_6_12345_24576envs_mixed_expl_learn_param_lf_1p_21_01_09h18m49s - successes/time","00_comparison_6_12345_24576envs_mixed_expl_learn_param_lf_1p_21_01_09h18m49s - successes/time__MIN","00_comparison_6_12345_24576envs_mixed_expl_learn_param_lf_1p_21_01_09h18m49s - successes/time__MAX"
"7205","3.033447265625","3.033447265625","3.033447265625","11.7666015625","11.7666015625","11.7666015625","3.084716796875","3.084716796875","3.084716796875","2.894287109375","2.894287109375","2.894287109375"
"7206","3.020263671875","3.020263671875","3.020263671875","11.817138671875","11.817138671875","11.817138671875","3.0830078125","3.0830078125","3.0830078125","2.904052734375","2.904052734375","2.904052734375"
"7207","3.03564453125","3.03564453125","3.03564453125","11.820068359375","11.820068359375","11.820068359375","3.075439453125","3.075439453125","3.075439453125","2.913330078125","2.913330078125","2.913330078125"
"7208","3.045654296875","3.045654296875","3.045654296875","","","","3.06103515625","3.06103515625","3.06103515625","2.91796875","2.91796875","2.91796875"
"7209","3.03369140625","3.03369140625","3.03369140625","11.81298828125","11.81298828125","11.81298828125","3.0576171875","3.0576171875","3.0576171875","2.920166015625","2.920166015625","2.920166015625"
"7210","3.027587890625","3.027587890625","3.027587890625","11.824951171875","11.824951171875","11.824951171875","3.08203125","3.08203125","3.08203125","2.917236328125","2.917236328125","2.917236328125"
"7211","3.02734375","3.02734375","3.02734375","11.806640625","11.806640625","11.806640625","3.077880859375","3.077880859375","3.077880859375","2.919189453125","2.919189453125","2.919189453125"
"7212","3.008544921875","3.008544921875","3.008544921875","","","","3.082275390625","3.082275390625","3.082275390625","2.89453125","2.89453125","2.89453125"
"7213","3.005126953125","3.005126953125","3.005126953125","11.76953125","11.76953125","11.76953125","3.082763671875","3.082763671875","3.082763671875","2.87744140625","2.87744140625","2.87744140625"
"7214","3.02197265625","3.02197265625","3.02197265625","11.73974609375","11.73974609375","11.73974609375","3.102783203125","3.102783203125","3.102783203125","2.889892578125","2.889892578125","2.889892578125"
"7215","2.999755859375","2.999755859375","2.999755859375","","","","3.110595703125","3.110595703125","3.110595703125","2.882080078125","2.882080078125","2.882080078125"
"7216","2.995849609375","2.995849609375","2.995849609375","11.763671875","11.763671875","11.763671875","3.125244140625","3.125244140625","3.125244140625","2.887451171875","2.887451171875","2.887451171875"
"7217","3.00927734375","3.00927734375","3.00927734375","","","","3.144775390625","3.144775390625","3.144775390625","2.874267578125","2.874267578125","2.874267578125"
"7218","2.9912109375","2.9912109375","2.9912109375","11.802734375","11.802734375","11.802734375","3.143310546875","3.143310546875","3.143310546875","2.888916015625","2.888916015625","2.888916015625"
"7219","2.981201171875","2.981201171875","2.981201171875","11.866455078125","11.866455078125","11.866455078125","3.134765625","3.134765625","3.134765625","2.869873046875","2.869873046875","2.869873046875"
"7220","2.9599609375","2.9599609375","2.9599609375","11.84521484375","11.84521484375","11.84521484375","3.132080078125","3.132080078125","3.132080078125","2.877685546875","2.877685546875","2.877685546875"
"7221","2.964599609375","2.964599609375","2.964599609375","","","","3.134765625","3.134765625","3.134765625","2.87255859375","2.87255859375","2.87255859375"
"7222","2.9677734375","2.9677734375","2.9677734375","11.88818359375","11.88818359375","11.88818359375","3.156982421875","3.156982421875","3.156982421875","2.8701171875","2.8701171875","2.8701171875"
"7223","2.980224609375","2.980224609375","2.980224609375","11.864990234375","11.864990234375","11.864990234375","3.15576171875","3.15576171875","3.15576171875","2.8671875","2.8671875","2.8671875"
"7224","3.0048828125","3.0048828125","3.0048828125","11.89013671875","11.89013671875","11.89013671875","3.17041015625","3.17041015625","3.17041015625","2.86669921875","2.86669921875","2.86669921875"
"7225","3.01123046875","3.01123046875","3.01123046875","11.867919921875","11.867919921875","11.867919921875","3.1396484375","3.1396484375","3.1396484375","2.8740234375","2.8740234375","2.8740234375"
"7226","3.00341796875","3.00341796875","3.00341796875","11.891845703125","11.891845703125","11.891845703125","3.123046875","3.123046875","3.123046875","2.86474609375","2.86474609375","2.86474609375"
"7227","3.003662109375","3.003662109375","3.003662109375","11.919921875","11.919921875","11.919921875","3.111328125","3.111328125","3.111328125","2.862060546875","2.862060546875","2.862060546875"
"7228","2.99072265625","2.99072265625","2.99072265625","11.951171875","11.951171875","11.951171875","3.1171875","3.1171875","3.1171875","2.864501953125","2.864501953125","2.864501953125"
"7229","2.9912109375","2.9912109375","2.9912109375","11.96630859375","11.96630859375","11.96630859375","3.129638671875","3.129638671875","3.129638671875","2.851806640625","2.851806640625","2.851806640625"
"7230","3.002197265625","3.002197265625","3.002197265625","11.9345703125","11.9345703125","11.9345703125","3.099853515625","3.099853515625","3.099853515625","2.842529296875","2.842529296875","2.842529296875"
"7231","2.991943359375","2.991943359375","2.991943359375","11.93896484375","11.93896484375","11.93896484375","3.095458984375","3.095458984375","3.095458984375","2.865478515625","2.865478515625","2.865478515625"
"7232","2.995361328125","2.995361328125","2.995361328125","11.969970703125","11.969970703125","11.969970703125","3.1044921875","3.1044921875","3.1044921875","2.87060546875","2.87060546875","2.87060546875"
"7233","3.014892578125","3.014892578125","3.014892578125","11.97216796875","11.97216796875","11.97216796875","3.110107421875","3.110107421875","3.110107421875","2.88427734375","2.88427734375","2.88427734375"
"7234","2.99853515625","2.99853515625","2.99853515625","12.021240234375","12.021240234375","12.021240234375","3.098876953125","3.098876953125","3.098876953125","2.887451171875","2.887451171875","2.887451171875"
"7235","2.99365234375","2.99365234375","2.99365234375","12.02197265625","12.02197265625","12.02197265625","3.1123046875","3.1123046875","3.1123046875","2.881591796875","2.881591796875","2.881591796875"
"7236","2.992431640625","2.992431640625","2.992431640625","12.056884765625","12.056884765625","12.056884765625","3.108154296875","3.108154296875","3.108154296875","2.900146484375","2.900146484375","2.900146484375"
"7237","2.97998046875","2.97998046875","2.97998046875","","","","3.1162109375","3.1162109375","3.1162109375","2.908447265625","2.908447265625","2.908447265625"
"7238","2.99267578125","2.99267578125","2.99267578125","","","","3.110595703125","3.110595703125","3.110595703125","2.9072265625","2.9072265625","2.9072265625"
"7239","2.998779296875","2.998779296875","2.998779296875","12.037841796875","12.037841796875","12.037841796875","3.13623046875","3.13623046875","3.13623046875","2.900634765625","2.900634765625","2.900634765625"
"7240","2.98974609375","2.98974609375","2.98974609375","12.0498046875","12.0498046875","12.0498046875","3.137451171875","3.137451171875","3.137451171875","2.895751953125","2.895751953125","2.895751953125"
"7241","2.995849609375","2.995849609375","2.995849609375","12.08984375","12.08984375","12.08984375","3.14306640625","3.14306640625","3.14306640625","2.88330078125","2.88330078125","2.88330078125"
"7242","2.982666015625","2.982666015625","2.982666015625","12.109619140625","12.109619140625","12.109619140625","3.13818359375","3.13818359375","3.13818359375","2.898681640625","2.898681640625","2.898681640625"
"7243","2.99169921875","2.99169921875","2.99169921875","12.1455078125","12.1455078125","12.1455078125","3.12646484375","3.12646484375","3.12646484375","2.89697265625","2.89697265625","2.89697265625"
"7244","2.997314453125","2.997314453125","2.997314453125","12.183837890625","12.183837890625","12.183837890625","3.141845703125","3.141845703125","3.141845703125","2.889404296875","2.889404296875","2.889404296875"
"7245","2.9951171875","2.9951171875","2.9951171875","12.189453125","12.189453125","12.189453125","3.10693359375","3.10693359375","3.10693359375","2.91162109375","2.91162109375","2.91162109375"
"7246","2.999267578125","2.999267578125","2.999267578125","","","","3.099853515625","3.099853515625","3.099853515625","2.9208984375","2.9208984375","2.9208984375"
"7247","2.98681640625","2.98681640625","2.98681640625","12.17041015625","12.17041015625","12.17041015625","3.097412109375","3.097412109375","3.097412109375","2.886474609375","2.886474609375","2.886474609375"
"7248","2.997314453125","2.997314453125","2.997314453125","12.14697265625","12.14697265625","12.14697265625","3.078125","3.078125","3.078125","2.88525390625","2.88525390625","2.88525390625"
"7249","3.007080078125","3.007080078125","3.007080078125","","","","3.091796875","3.091796875","3.091796875","2.888427734375","2.888427734375","2.888427734375"
"7250","3.00244140625","3.00244140625","3.00244140625","12.15185546875","12.15185546875","12.15185546875","3.095703125","3.095703125","3.095703125","2.9013671875","2.9013671875","2.9013671875"
"7251","3.00146484375","3.00146484375","3.00146484375","12.153564453125","12.153564453125","12.153564453125","3.063232421875","3.063232421875","3.063232421875","2.9052734375","2.9052734375","2.9052734375"
"7252","2.984130859375","2.984130859375","2.984130859375","","","","3.06884765625","3.06884765625","3.06884765625","2.908203125","2.908203125","2.908203125"
"7253","2.98095703125","2.98095703125","2.98095703125","","","","3.049072265625","3.049072265625","3.049072265625","2.88671875","2.88671875","2.88671875"
"7254","2.986328125","2.986328125","2.986328125","12.19482421875","12.19482421875","12.19482421875","3.047607421875","3.047607421875","3.047607421875","2.8818359375","2.8818359375","2.8818359375"
"7255","2.9638671875","2.9638671875","2.9638671875","12.1611328125","12.1611328125","12.1611328125","3.03955078125","3.03955078125","3.03955078125","2.865966796875","2.865966796875","2.865966796875"
"7256","2.953369140625","2.953369140625","2.953369140625","12.16455078125","12.16455078125","12.16455078125","3.035400390625","3.035400390625","3.035400390625","2.86328125","2.86328125","2.86328125"
"7257","2.97412109375","2.97412109375","2.97412109375","","","","3.033935546875","3.033935546875","3.033935546875","2.871826171875","2.871826171875","2.871826171875"
"7258","2.966796875","2.966796875","2.966796875","12.2041015625","12.2041015625","12.2041015625","3.024169921875","3.024169921875","3.024169921875","2.8583984375","2.8583984375","2.8583984375"
"7259","2.962890625","2.962890625","2.962890625","12.245849609375","12.245849609375","12.245849609375","3.00244140625","3.00244140625","3.00244140625","2.8642578125","2.8642578125","2.8642578125"
"7260","2.967529296875","2.967529296875","2.967529296875","12.22900390625","12.22900390625","12.22900390625","2.981201171875","2.981201171875","2.981201171875","2.872802734375","2.872802734375","2.872802734375"
"7261","2.95263671875","2.95263671875","2.95263671875","","","","2.9931640625","2.9931640625","2.9931640625","2.88720703125","2.88720703125","2.88720703125"
"7262","2.9482421875","2.9482421875","2.9482421875","12.218017578125","12.218017578125","12.218017578125","2.958740234375","2.958740234375","2.958740234375","2.88720703125","2.88720703125","2.88720703125"
"7263","2.94873046875","2.94873046875","2.94873046875","12.22900390625","12.22900390625","12.22900390625","2.947509765625","2.947509765625","2.947509765625","2.874755859375","2.874755859375","2.874755859375"
"7264","2.928955078125","2.928955078125","2.928955078125","12.291259765625","12.291259765625","12.291259765625","2.920166015625","2.920166015625","2.920166015625","2.885986328125","2.885986328125","2.885986328125"
"7265","2.905517578125","2.905517578125","2.905517578125","","","","2.91015625","2.91015625","2.91015625","2.875244140625","2.875244140625","2.875244140625"
"7266","2.911865234375","2.911865234375","2.911865234375","","","","2.916748046875","2.916748046875","2.916748046875","2.8974609375","2.8974609375","2.8974609375"
"7267","2.922119140625","2.922119140625","2.922119140625","","","","2.9072265625","2.9072265625","2.9072265625","2.88818359375","2.88818359375","2.88818359375"
"7268","2.95263671875","2.95263671875","2.95263671875","","","","2.912841796875","2.912841796875","2.912841796875","2.877685546875","2.877685546875","2.877685546875"
"7269","2.9326171875","2.9326171875","2.9326171875","12.155029296875","12.155029296875","12.155029296875","2.91943359375","2.91943359375","2.91943359375","2.86572265625","2.86572265625","2.86572265625"
"7270","2.939208984375","2.939208984375","2.939208984375","12.111083984375","12.111083984375","12.111083984375","2.92138671875","2.92138671875","2.92138671875","2.87939453125","2.87939453125","2.87939453125"
"7271","2.952392578125","2.952392578125","2.952392578125","","","","2.93896484375","2.93896484375","2.93896484375","2.890380859375","2.890380859375","2.890380859375"
"7272","2.978271484375","2.978271484375","2.978271484375","12.16064453125","12.16064453125","12.16064453125","2.921142578125","2.921142578125","2.921142578125","2.899658203125","2.899658203125","2.899658203125"
"7273","3.001953125","3.001953125","3.001953125","12.179931640625","12.179931640625","12.179931640625","2.922119140625","2.922119140625","2.922119140625","2.93115234375","2.93115234375","2.93115234375"
"7274","2.9951171875","2.9951171875","2.9951171875","12.1826171875","12.1826171875","12.1826171875","2.91748046875","2.91748046875","2.91748046875","2.927490234375","2.927490234375","2.927490234375"
"7275","2.993896484375","2.993896484375","2.993896484375","","","","2.896240234375","2.896240234375","2.896240234375","2.9248046875","2.9248046875","2.9248046875"
"7276","2.986083984375","2.986083984375","2.986083984375","12.224365234375","12.224365234375","12.224365234375","2.9013671875","2.9013671875","2.9013671875","2.943115234375","2.943115234375","2.943115234375"
"7277","2.982666015625","2.982666015625","2.982666015625","12.223388671875","12.223388671875","12.223388671875","2.8935546875","2.8935546875","2.8935546875","2.94921875","2.94921875","2.94921875"
"7278","2.97802734375","2.97802734375","2.97802734375","12.238037109375","12.238037109375","12.238037109375","2.88818359375","2.88818359375","2.88818359375","2.9716796875","2.9716796875","2.9716796875"
"7279","2.98291015625","2.98291015625","2.98291015625","12.21142578125","12.21142578125","12.21142578125","2.89453125","2.89453125","2.89453125","2.946044921875","2.946044921875","2.946044921875"
