"Step","00_ablation_policy_16_98765_24576envs_mixed_expl_learn_param_lf_1p_18_01_21h20m20s - successes/time","00_ablation_policy_16_98765_24576envs_mixed_expl_learn_param_lf_1p_18_01_21h20m20s - successes/time__MIN","00_ablation_policy_16_98765_24576envs_mixed_expl_learn_param_lf_1p_18_01_21h20m20s - successes/time__MAX","00_ablation_policy_16_2023_24576envs_mixed_expl_learn_param_lf_1p_18_01_21h16m51s - successes/time","00_ablation_policy_16_2023_24576envs_mixed_expl_learn_param_lf_1p_18_01_21h16m51s - successes/time__MIN","00_ablation_policy_16_2023_24576envs_mixed_expl_learn_param_lf_1p_18_01_21h16m51s - successes/time__MAX","00_ablation_policy_16_12345_24576envs_mixed_expl_learn_param_lf_1p_18_01_21h15m13s - successes/time","00_ablation_policy_16_12345_24576envs_mixed_expl_learn_param_lf_1p_18_01_21h15m13s - successes/time__MIN","00_ablation_policy_16_12345_24576envs_mixed_expl_learn_param_lf_1p_18_01_21h15m13s - successes/time__MAX","00_ablation_policy_16_42_24576envs_mixed_expl_learn_param_lf_1p_18_01_21h14m14s - successes/time","00_ablation_policy_16_42_24576envs_mixed_expl_learn_param_lf_1p_18_01_21h14m14s - successes/time__MIN","00_ablation_policy_16_42_24576envs_mixed_expl_learn_param_lf_1p_18_01_21h14m14s - successes/time__MAX"
"8466","14.520833969116211","14.520833969116211","14.520833969116211","14.479818344116211","14.479818344116211","14.479818344116211","","","","7.9830732345581055","7.9830732345581055","7.9830732345581055"
"8467","14.5078125","14.5078125","14.5078125","14.490885734558105","14.490885734558105","14.490885734558105","","","","8.022135734558105","8.022135734558105","8.022135734558105"
"8468","14.449870109558105","14.449870109558105","14.449870109558105","14.496745109558105","14.496745109558105","14.496745109558105","8.786458969116211","8.786458969116211","8.786458969116211","","",""
"8469","14.3984375","14.3984375","14.3984375","14.578125","14.578125","14.578125","8.749349594116211","8.749349594116211","8.749349594116211","8.133463859558105","8.133463859558105","8.133463859558105"
"8470","14.467448234558105","14.467448234558105","14.467448234558105","","","","","","","8.13671875","8.13671875","8.13671875"
"8471","","","","14.60546875","14.60546875","14.60546875","8.725260734558105","8.725260734558105","8.725260734558105","8.154296875","8.154296875","8.154296875"
"8472","14.317057609558105","14.317057609558105","14.317057609558105","14.55859375","14.55859375","14.55859375","8.742838859558105","8.742838859558105","8.742838859558105","","",""
"8473","14.284505844116211","14.284505844116211","14.284505844116211","14.647787094116211","14.647787094116211","14.647787094116211","8.744140625","8.744140625","8.744140625","","",""
"8474","14.323568344116211","14.323568344116211","14.323568344116211","14.673828125","14.673828125","14.673828125","","","","","",""
"8475","","","","14.697916984558105","14.697916984558105","14.697916984558105","","","","8.089193344116211","8.089193344116211","8.089193344116211"
"8476","14.213541984558105","14.213541984558105","14.213541984558105","14.692708969116211","14.692708969116211","14.692708969116211","8.776693344116211","8.776693344116211","8.776693344116211","8.055338859558105","8.055338859558105","8.055338859558105"
"8477","","","","14.626953125","14.626953125","14.626953125","","","","8.001302719116211","8.001302719116211","8.001302719116211"
"8478","14.065755844116211","14.065755844116211","14.065755844116211","14.6171875","14.6171875","14.6171875","8.785807609558105","8.785807609558105","8.785807609558105","7.9713544845581055","7.9713544845581055","7.9713544845581055"
"8479","","","","14.5390625","14.5390625","14.5390625","8.76171875","8.76171875","8.76171875","7.9921875","7.9921875","7.9921875"
"8481","14.098958969116211","14.098958969116211","14.098958969116211","14.445963859558105","14.445963859558105","14.445963859558105","8.761068344116211","8.761068344116211","8.761068344116211","8.034505844116211","8.034505844116211","8.034505844116211"
"8482","","","","14.48828125","14.48828125","14.48828125","8.697265625","8.697265625","8.697265625","7.9921875","7.9921875","7.9921875"
"8483","14.045573234558105","14.045573234558105","14.045573234558105","14.498698234558105","14.498698234558105","14.498698234558105","8.723307609558105","8.723307609558105","8.723307609558105","7.998046875","7.998046875","7.998046875"
"8484","13.971354484558105","13.971354484558105","13.971354484558105","14.604818344116211","14.604818344116211","14.604818344116211","8.811198234558105","8.811198234558105","8.811198234558105","","",""
"8485","14.044271469116211","14.044271469116211","14.044271469116211","14.6953125","14.6953125","14.6953125","8.802734375","8.802734375","8.802734375","","",""
"8486","","","","14.663412094116211","14.663412094116211","14.663412094116211","8.830729484558105","8.830729484558105","8.830729484558105","7.8971357345581055","7.8971357345581055","7.8971357345581055"
"8487","14.033854484558105","14.033854484558105","14.033854484558105","","","","","","","7.880208492279053","7.880208492279053","7.880208492279053"
"8488","","","","14.647787094116211","14.647787094116211","14.647787094116211","","","","7.8209638595581055","7.8209638595581055","7.8209638595581055"
"8489","","","","14.661458969116211","14.661458969116211","14.661458969116211","","","","7.7858076095581055","7.7858076095581055","7.7858076095581055"
"8490","14.024088859558105","14.024088859558105","14.024088859558105","14.669271469116211","14.669271469116211","14.669271469116211","8.868490219116211","8.868490219116211","8.868490219116211","7.7623701095581055","7.7623701095581055","7.7623701095581055"
"8491","13.98046875","13.98046875","13.98046875","14.692057609558105","14.692057609558105","14.692057609558105","","","","","",""
"8492","13.986979484558105","13.986979484558105","13.986979484558105","14.740885734558105","14.740885734558105","14.740885734558105","8.893229484558105","8.893229484558105","8.893229484558105","","",""
"8493","13.91015625","13.91015625","13.91015625","14.733073234558105","14.733073234558105","14.733073234558105","","","","7.874349117279053","7.874349117279053","7.874349117279053"
"8494","13.838541984558105","13.838541984558105","13.838541984558105","14.756510734558105","14.756510734558105","14.756510734558105","8.927734375","8.927734375","8.927734375","7.7975263595581055","7.7975263595581055","7.7975263595581055"
"8495","13.860677719116211","13.860677719116211","13.860677719116211","14.624349594116211","14.624349594116211","14.624349594116211","8.932291984558105","8.932291984558105","8.932291984558105","7.753255367279053","7.753255367279053","7.753255367279053"
"8496","","","","","","","8.940104484558105","8.940104484558105","8.940104484558105","7.7408857345581055","7.7408857345581055","7.7408857345581055"
"8497","13.805338859558105","13.805338859558105","13.805338859558105","14.591796875","14.591796875","14.591796875","8.975260734558105","8.975260734558105","8.975260734558105","","",""
"8498","13.761068344116211","13.761068344116211","13.761068344116211","14.561849594116211","14.561849594116211","14.561849594116211","8.974609375","8.974609375","8.974609375","7.7389326095581055","7.7389326095581055","7.7389326095581055"
"8499","13.897787094116211","13.897787094116211","13.897787094116211","","","","8.916015625","8.916015625","8.916015625","7.784505367279053","7.784505367279053","7.784505367279053"
"8500","13.916666984558105","13.916666984558105","13.916666984558105","14.6953125","14.6953125","14.6953125","8.928385734558105","8.928385734558105","8.928385734558105","7.83203125","7.83203125","7.83203125"
"8501","13.912109375","13.912109375","13.912109375","14.6015625","14.6015625","14.6015625","","","","7.870442867279053","7.870442867279053","7.870442867279053"
"8502","13.966796875","13.966796875","13.966796875","","","","","","","7.791015625","7.791015625","7.791015625"
"8503","13.956380844116211","13.956380844116211","13.956380844116211","","","","8.944010734558105","8.944010734558105","8.944010734558105","7.747395992279053","7.747395992279053","7.747395992279053"
"8504","","","","14.553385734558105","14.553385734558105","14.553385734558105","","","","7.815755367279053","7.815755367279053","7.815755367279053"
"8505","","","","14.431640625","14.431640625","14.431640625","8.951171875","8.951171875","8.951171875","7.7701826095581055","7.7701826095581055","7.7701826095581055"
"8506","","","","","","","","","","7.783203125","7.783203125","7.783203125"
"8507","13.983073234558105","13.983073234558105","13.983073234558105","14.424479484558105","14.424479484558105","14.424479484558105","","","","7.8151044845581055","7.8151044845581055","7.8151044845581055"
"8508","13.955729484558105","13.955729484558105","13.955729484558105","14.505859375","14.505859375","14.505859375","8.988932609558105","8.988932609558105","8.988932609558105","7.9147138595581055","7.9147138595581055","7.9147138595581055"
"8509","14.044921875","14.044921875","14.044921875","","","","8.99609375","8.99609375","8.99609375","7.9225263595581055","7.9225263595581055","7.9225263595581055"
"8510","14.188151359558105","14.188151359558105","14.188151359558105","14.5625","14.5625","14.5625","8.915365219116211","8.915365219116211","8.915365219116211","7.925130367279053","7.925130367279053","7.925130367279053"
"8511","14.180990219116211","14.180990219116211","14.180990219116211","","","","9.046875","9.046875","9.046875","7.916015625","7.916015625","7.916015625"
"8512","14.18359375","14.18359375","14.18359375","14.466146469116211","14.466146469116211","14.466146469116211","","","","7.878255367279053","7.878255367279053","7.878255367279053"
"8513","14.151041984558105","14.151041984558105","14.151041984558105","14.419921875","14.419921875","14.419921875","9.005208969116211","9.005208969116211","9.005208969116211","","",""
"8514","14.212240219116211","14.212240219116211","14.212240219116211","14.304037094116211","14.304037094116211","14.304037094116211","","","","7.921224117279053","7.921224117279053","7.921224117279053"
"8515","14.186849594116211","14.186849594116211","14.186849594116211","","","","9.091796875","9.091796875","9.091796875","7.9375","7.9375","7.9375"
"8516","","","","","","","9.024088859558105","9.024088859558105","9.024088859558105","","",""
"8517","14.130859375","14.130859375","14.130859375","","","","9.044271469116211","9.044271469116211","9.044271469116211","7.97265625","7.97265625","7.97265625"
"8518","14.1015625","14.1015625","14.1015625","14.231771469116211","14.231771469116211","14.231771469116211","9.060546875","9.060546875","9.060546875","7.989583492279053","7.989583492279053","7.989583492279053"
"8519","14.135416984558105","14.135416984558105","14.135416984558105","14.246745109558105","14.246745109558105","14.246745109558105","","","","","",""
"8520","","","","","","","9.099609375","9.099609375","9.099609375","7.940755367279053","7.940755367279053","7.940755367279053"
"8521","14.082682609558105","14.082682609558105","14.082682609558105","14.225912094116211","14.225912094116211","14.225912094116211","","","","","",""
"8522","14.143229484558105","14.143229484558105","14.143229484558105","14.208333969116211","14.208333969116211","14.208333969116211","9.130208969116211","9.130208969116211","9.130208969116211","7.934895992279053","7.934895992279053","7.934895992279053"
"8523","","","","14.16796875","14.16796875","14.16796875","9.128255844116211","9.128255844116211","9.128255844116211","7.8932294845581055","7.8932294845581055","7.8932294845581055"
"8524","","","","14.123046875","14.123046875","14.123046875","9.075521469116211","9.075521469116211","9.075521469116211","7.927734375","7.927734375","7.927734375"
"8525","14.046224594116211","14.046224594116211","14.046224594116211","14.171875","14.171875","14.171875","9.119140625","9.119140625","9.119140625","7.9609375","7.9609375","7.9609375"
"8526","13.98046875","13.98046875","13.98046875","14.130208969116211","14.130208969116211","14.130208969116211","","","","","",""
"8527","","","","14.110026359558105","14.110026359558105","14.110026359558105","9.117838859558105","9.117838859558105","9.117838859558105","7.994140625","7.994140625","7.994140625"
"8528","13.929037094116211","13.929037094116211","13.929037094116211","14.130208969116211","14.130208969116211","14.130208969116211","9.128255844116211","9.128255844116211","9.128255844116211","8.001953125","8.001953125","8.001953125"
"8529","13.9609375","13.9609375","13.9609375","","","","9.163412094116211","9.163412094116211","9.163412094116211","","",""
"8530","13.971354484558105","13.971354484558105","13.971354484558105","","","","","","","8.050130844116211","8.050130844116211","8.050130844116211"
"8531","14.061849594116211","14.061849594116211","14.061849594116211","14.157552719116211","14.157552719116211","14.157552719116211","9.100912094116211","9.100912094116211","9.100912094116211","8.053385734558105","8.053385734558105","8.053385734558105"
"8532","13.948568344116211","13.948568344116211","13.948568344116211","14.177083969116211","14.177083969116211","14.177083969116211","9.092448234558105","9.092448234558105","9.092448234558105","8.043620109558105","8.043620109558105","8.043620109558105"
"8533","","","","","","","","","","8.063802719116211","8.063802719116211","8.063802719116211"
"8534","","","","14.162109375","14.162109375","14.162109375","","","","","",""
"8535","13.905599594116211","13.905599594116211","13.905599594116211","14.118490219116211","14.118490219116211","14.118490219116211","9.102213859558105","9.102213859558105","9.102213859558105","8.11328125","8.11328125","8.11328125"
"8536","13.854818344116211","13.854818344116211","13.854818344116211","14.182291984558105","14.182291984558105","14.182291984558105","9.024740219116211","9.024740219116211","9.024740219116211","8.131510734558105","8.131510734558105","8.131510734558105"
